id,elev,lat,lon
1551,1055.1,-116.51996,32.675456
1552,1055.84,-116.520014,32.675512
1553,1056.94,-116.519819,32.675662
1554,1060.47,-116.519441,32.675832
1555,1059.3,-116.519157,32.675845
1556,1059.54,-116.519039,32.675886
1557,1061.32,-116.518896,32.675952
1558,1061.87,-116.51883,32.676034
1559,1062.74,-116.518836,32.676142
1560,1065.23,-116.518989,32.676276
1561,1067.23,-116.518996,32.676391
1562,1068.68,-116.519149,32.676495
1563,1068.93,-116.519188,32.676584
1564,1071.84,-116.519114,32.676766
1565,1072.22,-116.519102,32.676903
1566,1070.48,-116.518955,32.67719
1567,1068.6,-116.518993,32.67733
1568,1067.89,-116.519082,32.677368
1569,1066.32,-116.519221,32.677357
1570,1064.42,-116.519324,32.677465
1571,1061.72,-116.519492,32.677531
1572,1059.33,-116.519694,32.677526
1573,1058.56,-116.519724,32.677594
1574,1055.46,-116.519717,32.677829
1575,1053.63,-116.519762,32.677972
1576,1050.16,-116.519741,32.678228
1577,1047.82,-116.519784,32.678426
1578,1045.57,-116.519835,32.678415
1579,1044.85,-116.519934,32.678255
1580,1043.19,-116.520055,32.67827
1581,1043.09,-116.520067,32.678313
1582,1041.32,-116.519953,32.6785
1583,1040.72,-116.519959,32.67855
1584,1037.49,-116.520051,32.678835
1585,1035.41,-116.520162,32.678902
1586,1034.89,-116.520215,32.678975
1587,1035.37,-116.520538,32.678975
1588,1034.76,-116.520654,32.679016
1589,1033.4,-116.520864,32.679189
1590,1032.74,-116.520937,32.679339
1591,1032.71,-116.521187,32.679443
1592,1029.46,-116.521507,32.679682
1593,1027.94,-116.521939,32.67994
1594,1026.49,-116.522391,32.680105
1595,1024.9,-116.522838,32.680331
1596,1024.92,-116.523269,32.680673
1597,1024.54,-116.523388,32.6808
1598,1022.71,-116.523682,32.680835
1599,1020.87,-116.523882,32.680901
1600,1020.7,-116.523971,32.680886
1601,1018.37,-116.524136,32.680753
1602,1015.79,-116.524221,32.680967
1603,1015.42,-116.524206,32.681071
1604,1014.85,-116.524236,32.681155
1605,1012.4,-116.524157,32.681393
1606,1010.11,-116.524248,32.681457
1607,1009.04,-116.5243,32.681647
1608,1008.21,-116.524264,32.681896
1609,1008.12,-116.524212,32.682
1610,1006.49,-116.523789,32.682168
1611,997.61,-116.523011,32.682317
1612,993.39,-116.52253,32.68224
1613,991.65,-116.522344,32.682258
1614,986.07,-116.521976,32.682112
1615,982.86,-116.521744,32.682056
1616,979.55,-116.521595,32.682049
1617,977.69,-116.521501,32.682074
1618,976.55,-116.521359,32.682198
1619,975.6,-116.521176,32.682249
1620,975.4,-116.521108,32.682323
1621,974.81,-116.52102,32.682338
1622,972.79,-116.520841,32.682287
1623,972.28,-116.520775,32.682211
1624,971.68,-116.520661,32.682237
1625,969.99,-116.520567,32.68237
1626,967.29,-116.52046,32.682456
1627,963.47,-116.520033,32.682617
1628,962.33,-116.519787,32.682555
1629,961.42,-116.519666,32.682591
1630,960.04,-116.519559,32.682697
1631,960.3,-116.519489,32.682703
1632,958.29,-116.519295,32.682569
1633,957.22,-116.519015,32.682518
1634,956.04,-116.518881,32.682585
1635,954.22,-116.518808,32.682763
1636,949.17,-116.518415,32.682891
1637,946.17,-116.518249,32.682832
1638,943.81,-116.517822,32.682834
1639,944.37,-116.517683,32.682795
1640,942.58,-116.517561,32.682713
1641,941.43,-116.517546,32.682506
1642,940.13,-116.517424,32.682474
1643,937.55,-116.517189,32.682461
1644,936.54,-116.516924,32.682544
1645,936.54,-116.516897,32.682519
1646,936.21,-116.516689,32.682604
1647,933.94,-116.5167,32.68328
1648,933.66,-116.516642,32.683334
1649,933.25,-116.516657,32.683437
1650,932.99,-116.516611,32.683528
1651,932.55,-116.516685,32.683716
1652,931.85,-116.516625,32.68401
1653,931.69,-116.516694,32.684319
1654,931.48,-116.516691,32.684547
1655,931.25,-116.51662,32.684786
1656,930.5,-116.516714,32.685214
1657,931.23,-116.516678,32.685433
1658,931.86,-116.516772,32.685609
1659,932.68,-116.516807,32.686095
1660,930.29,-116.516551,32.686085
1661,929.23,-116.516161,32.686193
1662,928.7,-116.515737,32.686166
1663,928.57,-116.515483,32.686209
1664,928.22,-116.515232,32.686323
1665,928.43,-116.515218,32.686604
1666,927.39,-116.515355,32.686888
1667,927.99,-116.51523,32.687147
1668,927.88,-116.515133,32.687546
1669,928.11,-116.515029,32.687669
1670,928.02,-116.514998,32.687759
1671,928.23,-116.514975,32.688141
1672,928.31,-116.514908,32.68826
1673,928.36,-116.514662,32.688438
1674,928.18,-116.514418,32.688726
1675,927.91,-116.514266,32.689076
1676,928.02,-116.514209,32.689471
1677,928.45,-116.514155,32.689515
1678,928.97,-116.51409,32.689507
1679,931.03,-116.513098,32.689752
1680,937.08,-116.512424,32.689767
1681,938.99,-116.512342,32.689707
1682,940.02,-116.512321,32.689603
1683,941.01,-116.512241,32.689581
1684,940.96,-116.512001,32.689726
1685,940.66,-116.511861,32.689722
1686,942.5,-116.511612,32.689809
1687,943.62,-116.5114,32.689805
1688,943.76,-116.511297,32.689771
1689,944.21,-116.510981,32.68974
1690,944.18,-116.510382,32.689766
1691,945.72,-116.509778,32.689848
1692,946.82,-116.509527,32.689928
1693,948.09,-116.509001,32.689966
1694,950.32,-116.508039,32.690259
1695,950.84,-116.507829,32.690287
1696,951.52,-116.507607,32.690365
1697,952.47,-116.5073,32.690422
1698,956.22,-116.506319,32.690777
1699,957.89,-116.505982,32.690989
1700,960.86,-116.505418,32.691229
1701,963.85,-116.504873,32.691594
1702,967.28,-116.504411,32.691727
1703,968.11,-116.504089,32.691763
1704,969.44,-116.503742,32.691743
1705,970.93,-116.503571,32.691772
1706,971.88,-116.503262,32.69196
1707,973.51,-116.502964,32.692024
1708,976.71,-116.502464,32.692043
1709,978.37,-116.502248,32.692107
1710,979.34,-116.502125,32.692104
1711,981.09,-116.502045,32.692367
1712,982.89,-116.502214,32.692683
1713,983.63,-116.502203,32.692797
1714,982.94,-116.502098,32.693065
1715,980.01,-116.501862,32.69326
1716,979.32,-116.501773,32.693405
1717,977.57,-116.501544,32.693492
1718,976.25,-116.501264,32.693493
1719,971.9,-116.500854,32.693578
1720,969.69,-116.500503,32.693734
1721,968.44,-116.500296,32.693893
1722,965.66,-116.49996,32.694493
1723,965.7,-116.499956,32.694573
1724,961.07,-116.49978,32.694961
1725,958.67,-116.499958,32.695285
1726,953.67,-116.500056,32.696057
1727,952.81,-116.500029,32.696132
1728,953.33,-116.49984,32.696316
1729,955.34,-116.49973,32.696409
1730,957.59,-116.499514,32.696502
1731,958.97,-116.499383,32.696614
1732,959.79,-116.499298,32.696746
1733,962.61,-116.499052,32.696777
1734,963.47,-116.498912,32.696771
1735,964.57,-116.4988,32.696722
1736,964.82,-116.498683,32.696734
1737,966.43,-116.498719,32.696911
1738,968.12,-116.498583,32.696972
1739,969.98,-116.498372,32.697009
1740,974.43,-116.498068,32.696956
1741,975.49,-116.497953,32.69697
1742,977.22,-116.497804,32.697092
1743,978.79,-116.497686,32.697141
1744,982.22,-116.497404,32.697095
1745,983.52,-116.49727,32.697203
1746,985.14,-116.497157,32.697201
1747,985.83,-116.497131,32.697162
1748,987.3,-116.49724,32.696943
1749,988.3,-116.497464,32.696757
1750,987.33,-116.497586,32.696697
1751,988.4,-116.497631,32.696616
1752,990.34,-116.497586,32.696561
1753,992.54,-116.497404,32.69648
1754,993.43,-116.497346,32.696262
1755,992.57,-116.497401,32.696201
1756,992.77,-116.4974,32.696109
1757,996.64,-116.497267,32.695811
1758,997.18,-116.497235,32.695637
1759,998.26,-116.49732,32.695459
1760,1000.83,-116.497307,32.695169
1761,1004.54,-116.497184,32.695029
1762,1006.29,-116.497147,32.694922
1763,1009.24,-116.496961,32.694636
1764,1014.68,-116.496569,32.694337
1765,1015.29,-116.496458,32.694281
1766,1017.63,-116.496274,32.694245
1767,1018.78,-116.496166,32.694264
1768,1019.55,-116.496011,32.694414
1769,1021.91,-116.49592,32.694627
1770,1023.38,-116.495861,32.694692
1771,1023.66,-116.495788,32.694718
1772,1027.7,-116.495642,32.694976
1773,1029.34,-116.495842,32.695205
1774,1030.1,-116.495885,32.695301
1775,1033.21,-116.495598,32.695696
1776,1031.57,-116.495497,32.695992
1777,1030.36,-116.495425,32.695994
1778,1029.17,-116.495347,32.696041
1779,1027.49,-116.49525,32.696589
1780,1027.34,-116.495264,32.696787
1781,1028,-116.49521,32.696879
1782,1029.62,-116.495273,32.697007
1783,1030.72,-116.49528,32.697108
1784,1028.51,-116.495122,32.697499
1785,1028.32,-116.494986,32.697706
1786,1031.08,-116.494754,32.698538
1787,1033.94,-116.494669,32.698783
1788,1034.37,-116.494594,32.698893
1789,1036.07,-116.494627,32.699194
1790,1037.42,-116.494477,32.699625
1791,1037.53,-116.494445,32.699816
1792,1037.69,-116.494479,32.699916
1793,1037.41,-116.494659,32.700067
1794,1038.22,-116.494835,32.700292
1795,1044.05,-116.4949,32.70048
1796,1047.88,-116.495118,32.700857
1797,1049.13,-116.495211,32.701287
1798,1050.09,-116.495563,32.701596
1799,1050.95,-116.495419,32.702139
1800,1052.05,-116.495426,32.702521
1801,1053.17,-116.4956,32.703302
1802,1052.89,-116.495644,32.703421
1803,1051.75,-116.495885,32.703805
1804,1050.75,-116.49597,32.703995
1805,1050.56,-116.49598,32.704114
1806,1050.57,-116.495941,32.70424
1807,1051.01,-116.495598,32.704739
1808,1051.32,-116.495587,32.704826
1809,1052.52,-116.495661,32.70509
1810,1054.49,-116.495806,32.705335
1811,1055.13,-116.496123,32.705612
1812,1053.83,-116.496331,32.706021
1813,1052.12,-116.49647,32.706065
1814,1051.22,-116.49662,32.70622
1815,1050.81,-116.496782,32.706293
1816,1050.6,-116.496844,32.706351
1817,1049.64,-116.496881,32.706521
1818,1048.36,-116.496839,32.706707
1819,1048.48,-116.496896,32.706809
1820,1048.69,-116.497134,32.706978
1821,1047.83,-116.497271,32.707033
1822,1048.19,-116.497329,32.707125
1823,1044.89,-116.497579,32.707164
1824,1041.63,-116.497711,32.707227
1825,1041.95,-116.497625,32.707441
1826,1039.45,-116.497602,32.707676
1827,1037.49,-116.497705,32.7077
1828,1033.62,-116.497926,32.707661
1829,1034.03,-116.497875,32.707903
1830,1033.78,-116.497919,32.707933
1831,1033.37,-116.498012,32.707932
1832,1032.35,-116.498058,32.707864
1833,1027.8,-116.498252,32.707769
1834,1026.4,-116.498332,32.707798
1835,1019.9,-116.49872,32.708065
1836,1020.94,-116.49882,32.708316
1837,1022.81,-116.498867,32.708705
1838,1023.02,-116.498861,32.708894
1839,1024.07,-116.498828,32.708916
1840,1030.12,-116.49883,32.709348
1841,1029.28,-116.49892,32.70964
1842,1024.99,-116.498878,32.709803
1843,1023.74,-116.49882,32.709883
1844,1022.89,-116.498901,32.709873
1845,1021.03,-116.498946,32.709918
1846,1013.1,-116.498859,32.71033
1847,1011.86,-116.498892,32.71035
1848,1010.81,-116.498973,32.710297
1849,1008.23,-116.499017,32.710353
1850,1007.52,-116.498929,32.710508
1851,1009.61,-116.498806,32.710556
1852,1007.14,-116.498704,32.710754
1853,1001.1,-116.498643,32.711135
1854,997.36,-116.498683,32.711382
1855,991.91,-116.498657,32.711803
1856,987.4,-116.498714,32.711968
1857,987.25,-116.498561,32.71204
1858,987.97,-116.498409,32.712054
1859,986.85,-116.498352,32.712122
1860,983.26,-116.49832,32.712232
1861,977.51,-116.498007,32.712514
1862,976.83,-116.497941,32.712538
1863,974.67,-116.49771,32.712564
1864,973.93,-116.497176,32.712538
1865,971.28,-116.497068,32.712559
1866,971.35,-116.496792,32.712479
1867,965.34,-116.497043,32.712678
1868,961.53,-116.497313,32.712952
1869,960.21,-116.49743,32.713023
1870,959.17,-116.497518,32.713042
1871,957.67,-116.497514,32.71308
1872,956.69,-116.497413,32.713129
1873,954.83,-116.497304,32.71326
1874,952.77,-116.497175,32.713314
1875,950.4,-116.497333,32.713497
1876,945.78,-116.497514,32.713649
1877,939.35,-116.497681,32.713999
1878,934.58,-116.498292,32.714325
1879,933.81,-116.49833,32.714499
1880,933.19,-116.498479,32.714746
1881,933.07,-116.498481,32.714843
1882,933.72,-116.498874,32.715102
1883,935.05,-116.499149,32.715391
1884,935.3,-116.499213,32.715418
1885,935.85,-116.499251,32.715577
1886,937.26,-116.499492,32.715747
1887,937.65,-116.499522,32.715836
1888,938.15,-116.499517,32.716002
1889,937.84,-116.49919,32.716463
1890,938.52,-116.498403,32.71738
1891,938.67,-116.498117,32.717885
1892,938.88,-116.497656,32.718457
1893,938.26,-116.497528,32.718707
1894,938.16,-116.497126,32.71933
1895,938.81,-116.497146,32.719485
1896,939.85,-116.497095,32.719689
1897,940.46,-116.496919,32.719856
1898,941.57,-116.496563,32.720075
1899,940.52,-116.496306,32.720345
1900,939.58,-116.496098,32.720645
1901,939.44,-116.495957,32.720783
1902,940.55,-116.495819,32.721076
1903,941.71,-116.495771,32.721319
1904,942.21,-116.495698,32.72148
1905,944.46,-116.495593,32.722213
1906,946.55,-116.495586,32.722843
1907,948.43,-116.49578,32.723392
1908,948.8,-116.495679,32.723793
1909,948.74,-116.495455,32.724288
1910,948.57,-116.495373,32.724398
1911,948.8,-116.495261,32.724991
1912,949.24,-116.495382,32.72529
1913,953.42,-116.495245,32.727704
1914,955.63,-116.49511,32.728257
1915,957.03,-116.494791,32.728886
1916,957.52,-116.494692,32.72901
1917,960.11,-116.49471,32.729312
1918,961.05,-116.494659,32.729421
1919,961.74,-116.494569,32.729473
1920,959.68,-116.493961,32.729504
1921,956.18,-116.493681,32.729391
1922,953.84,-116.493568,32.729142
1923,952.55,-116.493418,32.729002
1924,951.85,-116.493326,32.729048
1925,951.26,-116.493117,32.729076
1926,950.13,-116.492648,32.729304
1927,949.04,-116.492286,32.729284
1928,948.82,-116.49216,32.729342
1929,948.08,-116.491894,32.729335
1930,946.72,-116.491434,32.72926
1931,946.37,-116.491193,32.729321
1932,945.71,-116.49095,32.729259
1933,946.22,-116.490681,32.72925
1934,946.65,-116.49052,32.729275
1935,947.05,-116.490398,32.729249
1936,949.46,-116.489752,32.729255
1937,950.64,-116.489476,32.729295
1938,951.61,-116.489005,32.729315
1939,956.24,-116.488397,32.72905
1940,958.05,-116.488203,32.729037
1941,960.68,-116.48794,32.729098
1942,961.38,-116.487739,32.729062
1943,961.77,-116.487444,32.728892
1944,962.78,-116.487189,32.728907
1945,964.21,-116.486924,32.728736
1946,964.95,-116.486828,32.72859
1947,965.57,-116.486666,32.728473
1948,967.51,-116.486441,32.728213
1949,968.59,-116.486324,32.728147
1950,969.57,-116.486208,32.728123
1951,972.54,-116.485771,32.728124
1952,973.59,-116.485538,32.72821
1953,974.19,-116.484875,32.727987
1954,974.12,-116.484679,32.727946
1955,973.89,-116.484182,32.727934
1956,973.65,-116.484059,32.727986
1957,972.75,-116.48398,32.728241
1958,972.07,-116.48375,32.728414
1959,971.1,-116.483711,32.728673
1960,970.69,-116.483648,32.728777
1961,970.32,-116.483043,32.729069
1962,970.08,-116.482789,32.72929
1963,969.72,-116.482699,32.729502
1964,969.25,-116.482681,32.72969
1965,965.48,-116.483046,32.730189
1966,963.83,-116.483212,32.730484
1967,963.33,-116.483273,32.730664
1968,962.94,-116.48327,32.730861
1969,962.55,-116.483372,32.731123
1970,962.43,-116.48336,32.731301
1971,961.72,-116.483452,32.731765
1972,961.91,-116.48335,32.731912
1973,963.34,-116.483082,32.731935
1974,962.96,-116.482944,32.732325
1975,962.65,-116.482778,32.732608
1976,962.45,-116.482765,32.732792
1977,962.36,-116.482712,32.732872
1978,962.56,-116.482553,32.732944
1979,963.71,-116.481878,32.732939
1980,966.09,-116.481024,32.733028
1981,961.05,-116.480877,32.733612
1982,959.71,-116.480815,32.733747
1983,957.97,-116.480797,32.734048
1984,958.23,-116.480637,32.734227
1985,958.63,-116.48033,32.734276
1986,958.67,-116.480017,32.734283
1987,958.75,-116.480029,32.7343
1988,958.6,-116.479642,32.734276
1989,959.13,-116.479489,32.734298
1990,960.13,-116.479314,32.734238
1991,962.93,-116.478876,32.733965
1992,963.52,-116.478907,32.733787
1993,964.55,-116.478854,32.733728
1994,966.18,-116.478914,32.733649
1995,967.56,-116.478858,32.7336
1996,970.43,-116.478949,32.733501
1997,970.79,-116.478822,32.7335
1998,971.5,-116.478822,32.733479
1999,974.31,-116.478987,32.733364
2000,975.71,-116.478829,32.733344
2001,976.89,-116.478813,32.733311
2002,977.61,-116.478889,32.733277
2003,982.43,-116.479041,32.73313
2004,984.62,-116.478816,32.733143
2005,986.58,-116.478723,32.733118
2006,982.79,-116.478383,32.733107
2007,985.13,-116.478301,32.732914
2008,986.17,-116.478329,32.732725
2009,982.55,-116.477594,32.732784
2010,985.49,-116.477373,32.732659
2011,983.05,-116.477155,32.732605
2012,983.8,-116.476912,32.732459
2013,981.11,-116.476811,32.732478
2014,982.45,-116.476398,32.73224
2015,988.96,-116.475519,32.731443
2016,994.88,-116.47527,32.731102
2017,996.56,-116.475094,32.730928
2018,998.6,-116.474869,32.730484
2019,999.27,-116.474855,32.730337
2020,1002.94,-116.474907,32.730162
2021,1000.96,-116.474814,32.730035
2022,1003.05,-116.474708,32.729777
2023,1000.27,-116.474583,32.72966
2024,998.45,-116.474445,32.729348
2025,1001.95,-116.474348,32.728869
2026,1004.6,-116.474392,32.728758
2027,1008.25,-116.474325,32.728542
2028,1009.01,-116.47433,32.728438
2029,1009.45,-116.47429,32.728386
2030,1009.55,-116.474183,32.728399
2031,1010.36,-116.473934,32.728574
2032,1013.6,-116.473793,32.728584
2033,1014.9,-116.473744,32.728529
2034,1015.56,-116.473722,32.728432
2035,1017.18,-116.473673,32.728452
2036,1019.04,-116.47358,32.728578
2037,1024.83,-116.473238,32.728811
2038,1026.07,-116.47278,32.729264
2039,1028.74,-116.472685,32.729311
2040,1032.23,-116.472541,32.729441
2041,1034.86,-116.472312,32.729769
2042,1036.71,-116.472144,32.729852
2043,1044.2,-116.471895,32.730048
2044,1044.19,-116.471897,32.730173
2045,1047.13,-116.471834,32.730292
2046,1047.23,-116.472055,32.730395
2047,1050.13,-116.472136,32.730563
2048,1051.7,-116.472394,32.730577
2049,1054.2,-116.472624,32.730688
2050,1052.88,-116.472821,32.730682
2051,1054.28,-116.472829,32.730728
2052,1057.02,-116.472763,32.730792
2053,1058.12,-116.472807,32.730853
2054,1059.43,-116.472798,32.730911
2055,1062.92,-116.472511,32.730962
2056,1065.35,-116.472516,32.731172
2057,1067.24,-116.472195,32.731244
2058,1068.65,-116.472119,32.731324
2059,1070.49,-116.4721,32.731428
2060,1072.76,-116.471954,32.731617
2061,1074.21,-116.47186,32.731719
2062,1074.46,-116.471796,32.731733
2063,1075.81,-116.471665,32.731855
2064,1075.93,-116.471567,32.731836
2065,1077.23,-116.47139,32.731678
2066,1078.6,-116.471275,32.731635
2067,1079.54,-116.471188,32.731661
2068,1083.15,-116.47095,32.731665
2069,1084.02,-116.470691,32.731882
2070,1080.87,-116.470585,32.732021
2071,1084.69,-116.470331,32.732058
2072,1087.68,-116.470061,32.732166
2073,1088.82,-116.469992,32.732254
2074,1085.21,-116.469937,32.732567
2075,1085.81,-116.469875,32.732652
2076,1091.98,-116.469605,32.732761
2077,1091.33,-116.469527,32.732873
2078,1093.75,-116.469173,32.733215
2079,1091.76,-116.469089,32.733346
2080,1099.35,-116.468414,32.733754
2081,1100.34,-116.468124,32.733987
2082,1106.73,-116.467762,32.734197
2083,1106.04,-116.467668,32.734349
2084,1106.3,-116.467453,32.73457
2085,1111.17,-116.467044,32.734636
2086,1110.96,-116.46691,32.734786
2087,1112.93,-116.466755,32.734859
2088,1111.8,-116.466752,32.734966
2089,1111.95,-116.466724,32.734989
2090,1114.75,-116.466322,32.735163
2091,1116.26,-116.466195,32.735393
2092,1120.34,-116.466236,32.735601
2093,1119.68,-116.466294,32.735666
2094,1119.58,-116.466308,32.735829
2095,1121.77,-116.466153,32.736139
2096,1123.08,-116.465993,32.736278
2097,1124.75,-116.465932,32.736486
2098,1134.72,-116.465895,32.737696
2099,1139.72,-116.465817,32.738027
2100,1138.76,-116.465885,32.738286
2101,1139.48,-116.46588,32.738704
2102,1143.88,-116.465697,32.739011
2103,1144.55,-116.465646,32.73925
2104,1148.25,-116.465583,32.73937
2105,1149.44,-116.465592,32.739463
2106,1147.9,-116.465673,32.739573
2107,1147.26,-116.465735,32.739753
2108,1150.79,-116.465698,32.740116
2109,1154.93,-116.465516,32.740813
2110,1158.36,-116.465428,32.74091
2111,1160.15,-116.465321,32.740847
2112,1161.88,-116.465232,32.740662
2113,1161.9,-116.465091,32.740512
2114,1159.63,-116.46457,32.740071
2115,1159.26,-116.464454,32.740038
2116,1158.63,-116.46436,32.740071
2117,1159.46,-116.464042,32.740257
2118,1161.89,-116.463929,32.740475
2119,1158.62,-116.464018,32.7406
2120,1158.49,-116.46393,32.740887
2121,1151.72,-116.4639,32.7415
2122,1150.48,-116.463855,32.741714
2123,1151.4,-116.463717,32.742014
2124,1151.14,-116.463736,32.742267
2125,1148.39,-116.463819,32.742493
2126,1148.7,-116.463803,32.74262
2127,1150.99,-116.463696,32.742768
2128,1148.42,-116.463634,32.742939
2129,1147.63,-116.463423,32.743302
2130,1151.43,-116.463235,32.743362
2131,1151.3,-116.463211,32.743415
2132,1146.55,-116.463232,32.743566
2133,1145.22,-116.463189,32.743718
2134,1149.5,-116.463005,32.74393
2135,1148.79,-116.462867,32.744255
2136,1153.61,-116.462728,32.744363
2137,1152.59,-116.462712,32.744434
2138,1154.02,-116.462656,32.744492
2139,1153,-116.462584,32.744746
2140,1156.81,-116.462501,32.744828
2141,1158.14,-116.462532,32.745052
2142,1159.83,-116.462499,32.745142
2143,1157.77,-116.462507,32.745258
2144,1159.37,-116.462426,32.745357
2145,1161.93,-116.46233,32.745591
2146,1162.23,-116.462311,32.745711
2147,1160.55,-116.462348,32.746205
2148,1163.99,-116.462275,32.746358
2149,1166.59,-116.462252,32.746545
2150,1167.9,-116.462265,32.746665
2151,1164.72,-116.462391,32.746884
2152,1165.83,-116.462375,32.746984
2153,1171.38,-116.462256,32.747207
2154,1173.52,-116.462202,32.747245
2155,1174.99,-116.462132,32.747412
2156,1179.32,-116.461883,32.747744
2157,1178.39,-116.461834,32.747928
2158,1182.32,-116.461594,32.748126
2159,1186.16,-116.461203,32.748318
2160,1189.02,-116.460697,32.748484
2161,1193.26,-116.460425,32.748501
2162,1194.47,-116.460209,32.748573
2163,1195.24,-116.459807,32.748643
2164,1188.6,-116.459534,32.748924
2165,1190.59,-116.4591,32.749007
2166,1194.51,-116.458593,32.748975
2167,1191.64,-116.458327,32.749131
2168,1189.61,-116.458003,32.749546
2169,1190.55,-116.457807,32.749663
2170,1191.36,-116.457672,32.749708
2171,1193.4,-116.457182,32.749693
2172,1197.12,-116.456839,32.74963
2173,1196.99,-116.456741,32.749568
2174,1192.25,-116.456319,32.749559
2175,1190.83,-116.456066,32.749615
2176,1191.81,-116.455638,32.749633
2177,1191.86,-116.455572,32.749623
2178,1191.69,-116.455469,32.749553
2179,1192.25,-116.455422,32.749458
2180,1189.75,-116.455246,32.749304
2181,1189.34,-116.454919,32.748898
2182,1189.81,-116.454875,32.74879
2183,1191.62,-116.454911,32.74872
2184,1192.37,-116.454905,32.748619
2185,1186.73,-116.454769,32.74832
2186,1187.43,-116.454801,32.748242
2187,1185.26,-116.454761,32.74814
2188,1184.79,-116.454778,32.748056
2189,1182.62,-116.454749,32.747938
2190,1184.87,-116.45489,32.74766
2191,1182.53,-116.454658,32.747417
2192,1184.19,-116.45448,32.747353
2193,1186.14,-116.454346,32.747365
2194,1187.61,-116.454148,32.747511
2195,1188.17,-116.454054,32.747534
2196,1194.14,-116.453644,32.747526
2197,1194.93,-116.453424,32.747727
2198,1194.88,-116.453303,32.747733
2199,1201.31,-116.453178,32.747333
2200,1205.53,-116.452845,32.747251
2201,1206.58,-116.4527,32.747325
2202,1209.19,-116.452521,32.747487
2203,1208.97,-116.452501,32.747552
2204,1208.86,-116.452423,32.74763
2205,1208.51,-116.452328,32.74768
2206,1208.82,-116.452187,32.747719
2207,1214.34,-116.45181,32.747747
2208,1216.03,-116.45154,32.747704
2209,1216.47,-116.451464,32.747679
2210,1217.75,-116.451326,32.747547
2211,1217.9,-116.451313,32.747436
2212,1216.67,-116.451369,32.747233
2213,1216.16,-116.45132,32.747191
2214,1216.47,-116.451257,32.747199
2215,1221.15,-116.450891,32.74711
2216,1226.9,-116.450488,32.746861
2217,1230.79,-116.450296,32.746633
2218,1233.3,-116.450197,32.74656
2219,1233.27,-116.449894,32.746474
2220,1233.53,-116.449412,32.746496
2221,1232.16,-116.449364,32.746478
2222,1231.08,-116.449238,32.746504
2223,1234.45,-116.448971,32.746797
2224,1242.26,-116.448792,32.74717
2225,1247.42,-116.448533,32.747289
2226,1241.01,-116.447756,32.747442
2227,1245.26,-116.447238,32.747636
2228,1244.73,-116.447036,32.747685
2229,1241.83,-116.446781,32.747655
2230,1243.85,-116.446535,32.748033
2231,1246.43,-116.446462,32.748304
2232,1247.06,-116.446406,32.74839
2233,1245.88,-116.446281,32.748404
2234,1246.48,-116.446181,32.748458
2235,1247.84,-116.446003,32.748594
2236,1252.66,-116.445934,32.748723
2237,1251.33,-116.445751,32.748777
2238,1253.11,-116.445537,32.748933
2239,1253.69,-116.445415,32.748966
2240,1251.98,-116.445296,32.748933
2241,1252.56,-116.445266,32.748952
2242,1255.38,-116.445162,32.749125
2243,1256.57,-116.445069,32.749214
2244,1255.25,-116.445017,32.749376
2245,1266.45,-116.445278,32.749668
2246,1264.96,-116.445069,32.749855
2247,1266.11,-116.44499,32.749984
2248,1271.8,-116.444943,32.75023
2249,1272.67,-116.444887,32.750322
2250,1272.03,-116.444582,32.750529
2251,1270.13,-116.444261,32.750889
2252,1275.37,-116.444164,32.751204
2253,1271.72,-116.444068,32.751261
2254,1277.04,-116.444054,32.751421
2255,1279.83,-116.443863,32.751614
2256,1280.62,-116.443631,32.75169
2257,1280.16,-116.443413,32.751693
2258,1282.23,-116.442655,32.751856
2259,1283.01,-116.442601,32.751831
2260,1279.64,-116.44256,32.751685
2261,1276.88,-116.442466,32.751545
2262,1274.02,-116.442287,32.751469
2263,1273.41,-116.442189,32.751492
2264,1273.54,-116.44198,32.751636
2265,1275.64,-116.441917,32.751724
2266,1269.32,-116.441465,32.752085
2267,1280.14,-116.44104,32.752604
2268,1277.93,-116.440708,32.752822
2269,1283.93,-116.440459,32.753446
2270,1280.68,-116.440307,32.753626
2271,1284.94,-116.440194,32.753908
2272,1286.41,-116.440079,32.754073
2273,1284.45,-116.439981,32.754127
2274,1279.77,-116.439701,32.754424
2275,1281.74,-116.439244,32.755217
2276,1289.81,-116.439226,32.755655
2277,1292.18,-116.439154,32.756055
2278,1294.89,-116.439197,32.756431
2279,1294.53,-116.439143,32.756766
2280,1298.91,-116.43915,32.757056
2281,1304.88,-116.439077,32.757382
2282,1305.59,-116.439112,32.757755
2283,1306.75,-116.439207,32.757953
2284,1306.77,-116.439177,32.758069
2285,1305.33,-116.438913,32.75834
2286,1309.02,-116.438817,32.758564
2287,1316.32,-116.43819,32.759594
2288,1317.11,-116.438117,32.759837
2289,1318.61,-116.438084,32.760292
2290,1315.77,-116.437956,32.760749
2291,1313.7,-116.43792,32.761047
2292,1309.16,-116.437924,32.761565
2293,1305.84,-116.437944,32.761782
2294,1304.82,-116.437995,32.761894
2295,1303.76,-116.437999,32.76208
2296,1297.69,-116.438198,32.762394
2297,1298.04,-116.438201,32.762515
2298,1299.13,-116.438162,32.762618
2299,1298.13,-116.43821,32.762695
2300,1296.18,-116.438292,32.762739
2301,1295.63,-116.438377,32.76296
2302,1294.24,-116.438357,32.763385
2303,1293.66,-116.438304,32.763606
